Label,Word,Count,Probability
spam,ts,10,0.0007550588945937784
spam,getzed,10,0.0007550588945937784
spam,either,10,0.0007550588945937784
spam,need,10,0.0007550588945937784
spam,ntt,10,0.0007550588945937784
spam,wanna,10,0.0007550588945937784
spam,part,10,0.0007550588945937784
spam,enter,10,0.0007550588945937784
spam,ringtones,10,0.0007550588945937784
spam,fun,9,0.0006795530051344004
spam,use,9,0.0006795530051344004
spam,credit,9,0.0006795530051344004
spam,england,9,0.0006795530051344004
spam,6,9,0.0006795530051344004
spam,specially,9,0.0006795530051344004
spam,numbers,9,0.0006795530051344004
spam,rates,9,0.0006795530051344004
spam,tv,9,0.0006795530051344004
spam,g,9,0.0006795530051344004
spam,looking,9,0.0006795530051344004
spam,ldew,9,0.0006795530051344004
spam,credits,9,0.0006795530051344004
spam,11mths,9,0.0006795530051344004
spam,fancy,9,0.0006795530051344004
spam,balance,9,0.0006795530051344004
spam,bluetooth,9,0.0006795530051344004
spam,discount,9,0.0006795530051344004
spam,age16,9,0.0006795530051344004
spam,us,9,0.0006795530051344004
spam,weeks,9,0.0006795530051344004
spam,game,9,0.0006795530051344004
spam,7,9,0.0006795530051344004
spam,best,9,0.0006795530051344004
spam,comuk,9,0.0006795530051344004
spam,charity,9,0.0006795530051344004
spam,20p,9,0.0006795530051344004
spam,del,9,0.0006795530051344004
spam,flag,9,0.0006795530051344004
spam,weekend,9,0.0006795530051344004
spam,entitled,8,0.0006040471156750226
spam,87077,8,0.0006040471156750226
spam,month,8,0.0006040471156750226
spam,ip4,8,0.0006040471156750226
spam,5we,8,0.0006040471156750226
spam,inc,8,0.0006040471156750226
spam,2004,8,0.0006040471156750226
spam,ending,8,0.0006040471156750226
spam,sunshine,8,0.0006040471156750226
spam,sony,8,0.0006040471156750226
spam,sp,8,0.0006040471156750226
spam,msgs,8,0.0006040471156750226
spam,age,8,0.0006040471156750226
spam,freephone,8,0.0006040471156750226
spam,meet,8,0.0006040471156750226
spam,cd,8,0.0006040471156750226
spam,answer,8,0.0006040471156750226
spam,rcvd,8,0.0006040471156750226
spam,first,8,0.0006040471156750226
spam,3030,8,0.0006040471156750226
spam,terms,8,0.0006040471156750226
spam,02,8,0.0006040471156750226
spam,sub,8,0.0006040471156750226
spam,50p,8,0.0006040471156750226
spam,shopping,8,0.0006040471156750226
spam,shop,8,0.0006040471156750226
spam,area,8,0.0006040471156750226
spam,25p,8,0.0006040471156750226
spam,one,8,0.0006040471156750226
spam,matches,8,0.0006040471156750226
spam,summer,8,0.0006040471156750226
spam,store,8,0.0006040471156750226
spam,no1,8,0.0006040471156750226
spam,polys,8,0.0006040471156750226
spam,user,8,0.0006040471156750226
spam,08712460324,8,0.0006040471156750226
spam,lucky,8,0.0006040471156750226
spam,digital,8,0.0006040471156750226
spam,information,8,0.0006040471156750226
spam,awaiting,8,0.0006040471156750226
spam,babe,8,0.0006040471156750226
spam,0870,8,0.0006040471156750226
spam,06,8,0.0006040471156750226
spam,pm,8,0.0006040471156750226
spam,details,8,0.0006040471156750226
spam,may,7,0.0005285412262156448
spam,question,7,0.0005285412262156448
spam,still,7,0.0005285412262156448
spam,900,7,0.0005285412262156448
spam,20,7,0.0005285412262156448
spam,miss,7,0.0005285412262156448
spam,try,7,0.0005285412262156448
spam,etc,7,0.0005285412262156448
spam,bx420,7,0.0005285412262156448
spam,10am,7,0.0005285412262156448
spam,dvd,7,0.0005285412262156448
spam,82277,7,0.0005285412262156448
spam,years,7,0.0005285412262156448
spam,biz,7,0.0005285412262156448
spam,start,7,0.0005285412262156448
spam,horny,7,0.0005285412262156448
spam,loyalty,7,0.0005285412262156448
spam,minute,7,0.0005285412262156448
spam,access,7,0.0005285412262156448
spam,08718720201,7,0.0005285412262156448
spam,maximize,7,0.0005285412262156448
spam,logo,7,0.0005285412262156448
spam,tenerife,7,0.0005285412262156448
spam,visit,7,0.0005285412262156448
spam,85023,7,0.0005285412262156448
spam,unsub,7,0.0005285412262156448
spam,within,7,0.0005285412262156448
spam,spree,7,0.0005285412262156448
spam,gr8,7,0.0005285412262156448
spam,fantastic,7,0.0005285412262156448
spam,could,7,0.0005285412262156448
spam,36504,7,0.0005285412262156448
spam,bid,7,0.0005285412262156448
spam,extra,7,0.0005285412262156448
spam,give,7,0.0005285412262156448
spam,sk38xh,7,0.0005285412262156448
spam,guess,7,0.0005285412262156448
spam,o2,7,0.0005285412262156448
spam,log,7,0.0005285412262156448
spam,onto,7,0.0005285412262156448
spam,got,7,0.0005285412262156448
spam,1327,7,0.0005285412262156448
spam,croydon,7,0.0005285412262156448
spam,cr9,7,0.0005285412262156448
spam,5wb,7,0.0005285412262156448
spam,plus,7,0.0005285412262156448
spam,im,7,0.0005285412262156448
spam,costa,7,0.0005285412262156448
spam,sol,7,0.0005285412262156448
spam,costå,7,0.0005285412262156448
spam,saturday,7,0.0005285412262156448
spam,400,7,0.0005285412262156448
spam,12,6,0.000453035336756267
spam,hl,6,0.000453035336756267
spam,link,6,0.000453035336756267
spam,replying,6,0.000453035336756267
spam,year,6,0.000453035336756267
spam,150pm,6,0.000453035336756267
spam,flights,6,0.000453035336756267
spam,match,6,0.000453035336756267
spam,08712300220,6,0.000453035336756267
spam,standard,6,0.000453035336756267
spam,inviting,6,0.000453035336756267
spam,frnd,6,0.000453035336756267
spam,62468,6,0.000453035336756267
spam,goto,6,0.000453035336756267
spam,even,6,0.000453035336756267
spam,tncs,6,0.000453035336756267
spam,handset,6,0.000453035336756267
spam,questions,6,0.000453035336756267
spam,keep,6,0.000453035336756267
spam,cc,6,0.000453035336756267
spam,calling,6,0.000453035336756267
spam,entered,6,0.000453035336756267
spam,vary,6,0.000453035336756267
spam,40gb,6,0.000453035336756267
spam,member,6,0.000453035336756267
spam,pound,6,0.000453035336756267
spam,announcement,6,0.000453035336756267
spam,28,6,0.000453035336756267
spam,guys,6,0.000453035336756267
spam,vodafone,6,0.000453035336756267
spam,holder,6,0.000453035336756267
spam,pc,6,0.000453035336756267
spam,7pm,6,0.000453035336756267
spam,b4,6,0.000453035336756267
spam,txtauction,6,0.000453035336756267
spam,book,6,0.000453035336756267
spam,pobox84,6,0.000453035336756267
spam,w45wq,6,0.000453035336756267
spam,norm150p,6,0.000453035336756267
spam,zed,6,0.000453035336756267
spam,asap,6,0.000453035336756267
spam,gay,6,0.000453035336756267
spam,asked,6,0.000453035336756267
spam,sipix,6,0.000453035336756267
spam,ans,6,0.000453035336756267
spam,urawinner,6,0.000453035336756267
spam,luck,6,0.000453035336756267
spam,ready,6,0.000453035336756267
spam,fantasies,6,0.000453035336756267
spam,08707509020,6,0.000453035336756267
spam,arrive,6,0.000453035336756267
spam,86021,6,0.000453035336756267
spam,arcade,6,0.000453035336756267
spam,09050090044,6,0.000453035336756267
spam,toclaim,6,0.000453035336756267
spam,pobox334,6,0.000453035336756267
spam,stockport,6,0.000453035336756267
spam,max10mins,6,0.000453035336756267
spam,sky,6,0.000453035336756267
spam,tariffs,6,0.000453035336756267
spam,night,6,0.000453035336756267
spam,cup,5,0.0003775294472968892
spam,hey,5,0.0003775294472968892
spam,ok,5,0.0003775294472968892
spam,hours,5,0.0003775294472968892
spam,click,5,0.0003775294472968892
spam,v,5,0.0003775294472968892
spam,subscription,5,0.0003775294472968892
spam,pass,5,0.0003775294472968892
spam,following,5,0.0003775294472968892
spam,weekends,5,0.0003775294472968892
spam,voda,5,0.0003775294472968892
spam,quoting,5,0.0003775294472968892
spam,locations,5,0.0003775294472968892
spam,ec2a,5,0.0003775294472968892
spam,must,5,0.0003775294472968892
spam,local,5,0.0003775294472968892
spam,luv,5,0.0003775294472968892
spam,434,5,0.0003775294472968892
spam,2optout,5,0.0003775294472968892
spam,partner,5,0.0003775294472968892
spam,25,5,0.0003775294472968892
spam,singles,5,0.0003775294472968892
spam,themob,5,0.0003775294472968892
spam,selection,5,0.0003775294472968892
spam,sport,5,0.0003775294472968892
spam,december,5,0.0003775294472968892
spam,sonyericsson,5,0.0003775294472968892
spam,eve,5,0.0003775294472968892
spam,pobox36504w45wq,5,0.0003775294472968892
spam,contacted,5,0.0003775294472968892
spam,activate,5,0.0003775294472968892
spam,mp3,5,0.0003775294472968892
spam,83355,5,0.0003775294472968892
spam,1x150p,5,0.0003775294472968892
spam,euro2004,5,0.0003775294472968892
spam,80062,5,0.0003775294472968892
spam,immediately,5,0.0003775294472968892
spam,polyphonic,5,0.0003775294472968892
spam,login,5,0.0003775294472968892
spam,care,5,0.0003775294472968892
spam,talk,5,0.0003775294472968892
spam,friends,5,0.0003775294472968892
spam,cds,5,0.0003775294472968892
spam,records,5,0.0003775294472968892
spam,girls,5,0.0003775294472968892
spam,3g,5,0.0003775294472968892
spam,videophones,5,0.0003775294472968892
spam,videochat,5,0.0003775294472968892
spam,wid,5,0.0003775294472968892
spam,java,5,0.0003775294472968892
spam,dload,5,0.0003775294472968892
spam,noline,5,0.0003775294472968892
spam,rentl,5,0.0003775294472968892
spam,girl,5,0.0003775294472968892
spam,revealed,5,0.0003775294472968892
spam,invited,5,0.0003775294472968892
spam,xchat,5,0.0003775294472968892
spam,surprise,5,0.0003775294472968892
spam,place,5,0.0003775294472968892
spam,cum,5,0.0003775294472968892
spam,callså,5,0.0003775294472968892
spam,80488,5,0.0003775294472968892
spam,linerental,5,0.0003775294472968892
spam,optout,5,0.0003775294472968892
spam,reach,5,0.0003775294472968892
spam,eerie,5,0.0003775294472968892
spam,rply,5,0.0003775294472968892
spam,60p,5,0.0003775294472968892
spam,05,5,0.0003775294472968892
spam,buy,5,0.0003775294472968892
spam,computer,5,0.0003775294472968892
spam,well,5,0.0003775294472968892
spam,fone,5,0.0003775294472968892
spam,official,5,0.0003775294472968892
spam,inclusive,5,0.0003775294472968892
spam,spook,5,0.0003775294472968892
spam,fantasy,5,0.0003775294472968892
spam,crazy,5,0.0003775294472968892
spam,cancel,5,0.0003775294472968892
spam,3510i,5,0.0003775294472968892
spam,300,5,0.0003775294472968892
spam,minutes,5,0.0003775294472968892
spam,fa,4,0.0003020235578375113
spam,tkts,4,0.0003020235578375113
spam,87121,4,0.0003020235578375113
spam,87575,4,0.0003020235578375113
spam,team,4,0.0003020235578375113
spam,correct,4,0.0003020235578375113
spam,review,4,0.0003020235578375113
spam,trip,4,0.0003020235578375113
spam,786,4,0.0003020235578375113
spam,unredeemed,4,0.0003020235578375113
spam,app,4,0.0003020235578375113
spam,q,4,0.0003020235578375113
spam,country,4,0.0003020235578375113
spam,ansr,4,0.0003020235578375113
spam,tyrone,4,0.0003020235578375113
spam,laid,4,0.0003020235578375113
spam,largest,4,0.0003020235578375113
spam,nothing,4,0.0003020235578375113
spam,netcollex,4,0.0003020235578375113
spam,0808,4,0.0003020235578375113
spam,145,4,0.0003020235578375113
spam,4742,4,0.0003020235578375113
spam,9am,4,0.0003020235578375113
spam,11pm,4,0.0003020235578375113
spam,flirt,4,0.0003020235578375113
spam,recd,4,0.0003020235578375113
spam,com1win150ppmx3age16,4,0.0003020235578375113
spam,card,4,0.0003020235578375113
spam,ends,4,0.0003020235578375113
spam,4u,4,0.0003020235578375113
spam,21,4,0.0003020235578375113
spam,check,4,0.0003020235578375113
spam,think,4,0.0003020235578375113
spam,08002986906,4,0.0003020235578375113
spam,85,4,0.0003020235578375113
spam,83600,4,0.0003020235578375113
spam,reference,4,0.0003020235578375113
spam,87131,4,0.0003020235578375113
spam,true,4,0.0003020235578375113
spam,3mins,4,0.0003020235578375113
spam,close,4,0.0003020235578375113
spam,post,4,0.0003020235578375113
spam,wc1n3xx,4,0.0003020235578375113
spam,loan,4,0.0003020235578375113
spam,purpose,4,0.0003020235578375113
spam,tenants,4,0.0003020235578375113
spam,refused,4,0.0003020235578375113
spam,tcs,4,0.0003020235578375113
spam,cw25wx,4,0.0003020235578375113
spam,conditions,4,0.0003020235578375113
spam,mtmsgrcvd18,4,0.0003020235578375113
spam,ring,4,0.0003020235578375113
spam,08715705022,4,0.0003020235578375113
spam,24,4,0.0003020235578375113
spam,542,4,0.0003020235578375113
spam,paris,4,0.0003020235578375113
spam,daily,4,0.0003020235578375113
spam,hello,4,0.0003020235578375113
spam,forwarded,4,0.0003020235578375113
spam,81151,4,0.0003020235578375113
spam,4t,4,0.0003020235578375113
spam,break,4,0.0003020235578375113
spam,88039,4,0.0003020235578375113
spam,skilgme,4,0.0003020235578375113
spam,08718727870,4,0.0003020235578375113
spam,m263uz,4,0.0003020235578375113
spam,3qxj9,4,0.0003020235578375113
spam,08702840625,4,0.0003020235578375113
spam,9ae,4,0.0003020235578375113
spam,cust,4,0.0003020235578375113
spam,remove,4,0.0003020235578375113
spam,ibiza,4,0.0003020235578375113
spam,ppm,4,0.0003020235578375113
spam,vip,4,0.0003020235578375113
spam,address,4,0.0003020235578375113
spam,sale,4,0.0003020235578375113
spam,cheap,4,0.0003020235578375113
spam,money,4,0.0003020235578375113
spam,away,4,0.0003020235578375113
spam,getting,4,0.0003020235578375113
spam,w1,4,0.0003020235578375113
spam,contract,4,0.0003020235578375113
spam,registered,4,0.0003020235578375113
spam,cant,4,0.0003020235578375113
spam,subscriber,4,0.0003020235578375113
spam,bored,4,0.0003020235578375113
spam,let,4,0.0003020235578375113
spam,future,4,0.0003020235578375113
spam,takes,4,0.0003020235578375113
spam,wrc,4,0.0003020235578375113
spam,rally,4,0.0003020235578375113
spam,lucozade,4,0.0003020235578375113
spam,jordan,4,0.0003020235578375113
spam,delivered,4,0.0003020235578375113
spam,txtin,4,0.0003020235578375113
spam,4info,4,0.0003020235578375113
spam,08712405020,4,0.0003020235578375113
spam,xx,4,0.0003020235578375113
spam,jamster,4,0.0003020235578375113
spam,original,4,0.0003020235578375113
spam,3gbp,4,0.0003020235578375113
spam,msgrcvdhg,4,0.0003020235578375113
spam,textpod,4,0.0003020235578375113
spam,pod,4,0.0003020235578375113
spam,2nite,4,0.0003020235578375113
spam,hope,4,0.0003020235578375113
spam,2day,4,0.0003020235578375113
spam,brand,4,0.0003020235578375113
spam,7250i,4,0.0003020235578375113
spam,w1jhl,4,0.0003020235578375113
spam,king,4,0.0003020235578375113
spam,london,4,0.0003020235578375113
spam,moby,4,0.0003020235578375113
spam,action,4,0.0003020235578375113
spam,going,4,0.0003020235578375113
spam,bahamas,4,0.0003020235578375113
spam,0,4,0.0003020235578375113
spam,alert,4,0.0003020235578375113
spam,exciting,4,0.0003020235578375113
spam,08001950382,4,0.0003020235578375113
spam,would,4,0.0003020235578375113
spam,done,4,0.0003020235578375113
spam,87239,4,0.0003020235578375113
spam,freefone,4,0.0003020235578375113
spam,starting,4,0.0003020235578375113
spam,yer,4,0.0003020235578375113
spam,84199,4,0.0003020235578375113
spam,eng,4,0.0003020235578375113
spam,box39822,4,0.0003020235578375113
spam,w111wx,4,0.0003020235578375113
spam,starts,4,0.0003020235578375113
spam,pix,4,0.0003020235578375113
spam,ntwk,4,0.0003020235578375113
spam,ref,4,0.0003020235578375113
spam,8552,4,0.0003020235578375113
spam,adult,4,0.0003020235578375113
spam,hit,4,0.0003020235578375113
spam,show,4,0.0003020235578375113
spam,porn,4,0.0003020235578375113
spam,09061221066,4,0.0003020235578375113
spam,fromm,4,0.0003020235578375113
spam,mths,4,0.0003020235578375113
spam,bloomberg,4,0.0003020235578375113
spam,picked,4,0.0003020235578375113
spam,440,4,0.0003020235578375113
spam,santa,4,0.0003020235578375113
spam,2005,3,0.0002265176683781335
spam,months,3,0.0002265176683781335
spam,six,3,0.0002265176683781335
spam,red,3,0.0002265176683781335
spam,cinema,3,0.0002265176683781335
spam,09061209465,3,0.0002265176683781335
spam,suprman,3,0.0002265176683781335
spam,matrix3,3,0.0002265176683781335
spam,starwars3,3,0.0002265176683781335
spam,pleased,3,0.0002265176683781335
spam,advise,3,0.0002265176683781335
spam,recent,3,0.0002265176683781335
spam,1500,3,0.0002265176683781335
spam,hear,3,0.0002265176683781335
spam,comes,3,0.0002265176683781335
spam,simply,3,0.0002265176683781335
spam,password,3,0.0002265176683781335
spam,mix,3,0.0002265176683781335
spam,verify,3,0.0002265176683781335
spam,k52,3,0.0002265176683781335
spam,45239,3,0.0002265176683781335
spam,download,3,0.0002265176683781335
spam,89545,3,0.0002265176683781335
spam,087187262701,3,0.0002265176683781335
spam,50gbp,3,0.0002265176683781335
spam,mtmsg18,3,0.0002265176683781335
spam,dream,3,0.0002265176683781335
spam,soon,3,0.0002265176683781335
spam,followed,3,0.0002265176683781335
spam,sam,3,0.0002265176683781335
spam,pence,3,0.0002265176683781335
spam,125gift,3,0.0002265176683781335
spam,networks,3,0.0002265176683781335
spam,genuine,3,0.0002265176683781335
spam,100percent,3,0.0002265176683781335
spam,upgrade,3,0.0002265176683781335
spam,0845,3,0.0002265176683781335
spam,w,3,0.0002265176683781335
spam,newest,3,0.0002265176683781335
spam,m26,3,0.0002265176683781335
spam,3uz,3,0.0002265176683781335
spam,germany,3,0.0002265176683781335
spam,via,3,0.0002265176683781335
spam,gbp,3,0.0002265176683781335
spam,available,3,0.0002265176683781335
spam,4mths,3,0.0002265176683781335
spam,mobilesdirect,3,0.0002265176683781335
spam,08000938767,3,0.0002265176683781335
spam,or2stoptxt,3,0.0002265176683781335
spam,competition,3,0.0002265176683781335
spam,heart,3,0.0002265176683781335
spam,ave,3,0.0002265176683781335
spam,75,3,0.0002265176683781335
spam,homeowners,3,0.0002265176683781335
spam,previously,3,0.0002265176683781335
spam,1956669,3,0.0002265176683781335
spam,0207,3,0.0002265176683781335
spam,notice,3,0.0002265176683781335
spam,123,3,0.0002265176683781335
spam,1450,3,0.0002265176683781335
spam,ibhltd,3,0.0002265176683781335
spam,ldnw15h,3,0.0002265176683781335
spam,mono,3,0.0002265176683781335
spam,09,3,0.0002265176683781335
spam,0871,3,0.0002265176683781335
spam,box95qu,3,0.0002265176683781335
spam,08717898035,3,0.0002265176683781335
spam,80878,3,0.0002265176683781335
spam,ladies,3,0.0002265176683781335
spam,kick,3,0.0002265176683781335
spam,kept,3,0.0002265176683781335
spam,results,3,0.0002265176683781335
spam,83222,3,0.0002265176683781335
spam,postcode,3,0.0002265176683781335
spam,tlp,3,0.0002265176683781335
spam,31,3,0.0002265176683781335
spam,work,3,0.0002265176683781335
spam,89555,3,0.0002265176683781335
spam,textoperator,3,0.0002265176683781335
spam,csbcm4235wc1n3xx,3,0.0002265176683781335
spam,maxå,3,0.0002265176683781335
spam,subscribed,3,0.0002265176683781335
